t_s,dr_gradient,bl_gradient,rtt_gradient,regime,trajectory,predicted,workload
450.826,-372.5210,-0.3667,0.0000,HEAVY,RECOVERING,MODERATE,MICE
453.388,-1124.7473,2.5425,0.0000,HEAVY,RECOVERING,MODERATE,MICE
455.952,-1460.6132,-0.8641,0.0000,HEAVY,RECOVERING,MODERATE,MICE
458.519,325.2305,-1.2389,0.0000,HEAVY,STABLE,HEAVY,MICE
461.082,340.8550,3.2595,0.0000,HEAVY,STABLE,HEAVY,MICE
463.647,-2.3888,1.3486,0.0000,HEAVY,STABLE,HEAVY,MICE
466.207,-637.5812,-2.3400,0.0000,HEAVY,RECOVERING,MODERATE,MICE
468.772,789.9730,0.8153,0.0000,HEAVY,STABLE,HEAVY,MICE
471.333,401.7449,-0.6973,0.0000,HEAVY,STABLE,HEAVY,MICE
473.894,-225.1001,-2.7686,0.0000,HEAVY,RECOVERING,MODERATE,MICE
476.464,918.5688,3.1974,0.0000,HEAVY,STABLE,HEAVY,MICE
479.027,-2585.6420,-0.6650,0.0000,HEAVY,RECOVERING,MODERATE,MICE
481.594,1190.1625,2.1608,0.0000,HEAVY,STABLE,HEAVY,MICE
484.155,823.7637,1.0651,0.0000,HEAVY,STABLE,HEAVY,MICE
486.720,-426.0177,-0.7909,0.0000,HEAVY,RECOVERING,MODERATE,MICE
489.286,771.4247,-0.4251,0.0000,HEAVY,STABLE,HEAVY,MICE
491.848,-570.3810,-1.5839,0.0000,HEAVY,RECOVERING,MODERATE,MICE
494.410,-405.2963,0.6871,0.0000,HEAVY,RECOVERING,MODERATE,MICE
496.976,-741.7790,3.3566,0.0000,HEAVY,RECOVERING,MODERATE,MICE
499.543,-225.7356,-6.0096,0.0000,HEAVY,RECOVERING,MODERATE,MICE
502.109,2696.5457,-1.6286,0.0000,HEAVY,STABLE,HEAVY,MICE
504.675,1761.1753,3.6483,0.0000,HEAVY,STABLE,HEAVY,MICE
507.239,-369.9539,-4.8203,0.0000,HEAVY,RECOVERING,MODERATE,MICE
509.801,135.2122,0.8858,0.0000,HEAVY,STABLE,HEAVY,MICE
512.361,-1145.1893,3.2063,0.0000,HEAVY,RECOVERING,MODERATE,MICE
514.927,1907.4189,-1.9513,0.0000,HEAVY,STABLE,HEAVY,MICE
517.485,-2976.0681,-1.4326,0.0000,HEAVY,RECOVERING,MODERATE,MICE
520.048,-769.8790,3.3248,0.0000,HEAVY,RECOVERING,MODERATE,MICE
522.609,-332.8044,-3.9974,0.0000,HEAVY,RECOVERING,MODERATE,MICE
525.170,-1511.5919,0.2482,0.0000,HEAVY,RECOVERING,MODERATE,MICE
527.730,3216.9608,-3.2428,0.0000,HEAVY,STABLE,HEAVY,MICE
530.294,53.4255,-2.5532,0.0000,HEAVY,STABLE,HEAVY,MICE
532.856,1078.3511,0.0218,0.0000,HEAVY,STABLE,HEAVY,MICE
535.422,-1738.8710,2.3736,0.0000,HEAVY,RECOVERING,MODERATE,MICE
537.981,338.6543,-0.8953,0.0000,HEAVY,STABLE,HEAVY,MICE
540.544,2294.0273,-0.6857,0.0000,HEAVY,STABLE,HEAVY,MICE
543.106,1626.3239,-4.4841,0.0000,HEAVY,STABLE,HEAVY,MICE
545.669,-1246.9790,1.8903,0.0000,HEAVY,RECOVERING,MODERATE,MICE
548.231,-860.9121,-3.5591,0.0000,HEAVY,RECOVERING,MODERATE,MICE
550.794,-215.0955,2.5535,0.0000,HEAVY,RECOVERING,MODERATE,MICE
553.358,12.3362,-2.7441,0.0000,HEAVY,STABLE,HEAVY,MICE
555.917,16.0540,0.8289,0.0000,HEAVY,STABLE,HEAVY,MICE
558.482,-1289.2591,2.2953,0.0000,HEAVY,RECOVERING,MODERATE,MICE
561.046,1002.2965,-1.5246,0.0000,HEAVY,STABLE,HEAVY,MICE
563.606,-820.8684,0.2009,0.0000,HEAVY,RECOVERING,MODERATE,MICE
566.170,-646.6080,2.1549,0.0000,HEAVY,RECOVERING,MODERATE,MICE
568.734,-1268.0094,1.8087,0.0000,HEAVY,RECOVERING,MODERATE,MICE
571.296,3415.1009,-3.9715,0.0000,HEAVY,STABLE,HEAVY,MICE
573.859,-764.0930,-3.4865,0.0000,HEAVY,RECOVERING,MODERATE,MICE
576.420,681.3950,2.1175,0.0000,HEAVY,STABLE,HEAVY,MICE
578.979,-1056.7856,-1.4430,0.0000,HEAVY,RECOVERING,MODERATE,MICE
581.540,28.5419,0.0719,0.0000,HEAVY,STABLE,HEAVY,MICE
584.102,364.2811,-2.9333,0.0000,HEAVY,STABLE,HEAVY,MICE
586.664,-945.0219,-0.4718,0.0000,HEAVY,RECOVERING,MODERATE,MICE
589.224,603.4301,2.0243,0.0000,HEAVY,STABLE,HEAVY,MICE
591.788,1278.7935,-1.8330,0.0000,HEAVY,STABLE,HEAVY,MICE
594.347,-1893.4469,0.5337,0.0000,HEAVY,RECOVERING,MODERATE,MICE
596.906,-58.8894,0.9123,0.0000,HEAVY,RECOVERING,MODERATE,MICE
599.474,-564.8434,-1.2426,0.0000,HEAVY,RECOVERING,MODERATE,MICE
602.039,-1798.6624,-1.2989,0.0000,HEAVY,RECOVERING,MODERATE,MICE
604.603,-82.9281,-0.3784,0.0000,HEAVY,RECOVERING,MODERATE,MICE
607.169,1390.3328,0.0355,0.0000,HEAVY,STABLE,HEAVY,MICE
609.732,-1222.9387,1.6905,0.0000,HEAVY,RECOVERING,MODERATE,MICE
612.294,1523.2088,-1.0640,0.0000,HEAVY,STABLE,HEAVY,MICE
614.859,285.7955,3.9687,0.0000,HEAVY,STABLE,HEAVY,MICE
617.420,-1297.4337,1.3596,0.0000,HEAVY,RECOVERING,MODERATE,MICE
619.982,-359.5976,-0.0841,0.0000,HEAVY,RECOVERING,MODERATE,MICE
622.544,-308.6237,1.4426,0.0000,HEAVY,RECOVERING,MODERATE,MICE
625.103,2368.9746,3.2308,0.0000,HEAVY,STABLE,HEAVY,MICE
627.672,-1886.7943,-4.4068,0.0000,HEAVY,RECOVERING,MODERATE,MICE
630.235,892.5140,-25.7904,0.0000,HEAVY,STABLE,HEAVY,MICE
632.793,2154.7878,-0.8592,0.0000,HEAVY,STABLE,HEAVY,MICE
635.358,1202.3602,1.7759,0.0000,HEAVY,STABLE,HEAVY,MICE
637.920,-634.5050,-1.6555,0.0000,HEAVY,RECOVERING,MODERATE,MICE
640.479,307.4030,2.0486,0.0000,HEAVY,STABLE,HEAVY,MICE
643.042,739.3155,1.4534,0.0000,HEAVY,STABLE,HEAVY,MICE
645.606,1073.0164,0.8739,0.0000,HEAVY,STABLE,HEAVY,MICE
648.169,-230.0432,0.2005,0.0000,HEAVY,RECOVERING,MODERATE,MICE
650.730,1719.1217,-2.4261,0.0000,HEAVY,STABLE,HEAVY,MICE
653.292,-4838.9082,-0.9707,0.0000,HEAVY,RECOVERING,MODERATE,MICE
655.852,123.5035,0.1191,0.0000,HEAVY,STABLE,HEAVY,MICE
658.418,-1577.8228,1.2642,0.0000,HEAVY,RECOVERING,MODERATE,MICE
660.979,2635.2086,1.6085,0.0000,HEAVY,STABLE,HEAVY,MICE
663.538,30.8010,0.4147,0.0000,HEAVY,STABLE,HEAVY,MICE
666.102,-875.6002,-2.2120,0.0000,HEAVY,RECOVERING,MODERATE,MICE
668.663,-770.3414,1.0877,0.0000,HEAVY,RECOVERING,MODERATE,MICE
671.226,629.5524,-1.0522,0.0000,HEAVY,STABLE,HEAVY,MICE
673.787,176.7674,1.5739,0.0000,HEAVY,STABLE,HEAVY,MICE
676.351,1472.8861,-3.9498,0.0000,HEAVY,STABLE,HEAVY,MICE
678.913,1.0142,2.6001,0.0000,HEAVY,STABLE,HEAVY,MICE
681.473,-144.8889,-2.1279,0.0000,HEAVY,RECOVERING,MODERATE,MICE
684.033,-1232.7333,-4.3789,0.0000,HEAVY,RECOVERING,MODERATE,MICE
686.597,1138.4697,1.0176,0.0000,HEAVY,STABLE,HEAVY,MICE
689.159,-1023.9661,-1.5955,0.0000,HEAVY,RECOVERING,MODERATE,MICE
691.722,-54.2453,0.8269,0.0000,HEAVY,RECOVERING,MODERATE,MICE
694.293,1105.3996,2.2501,0.0000,HEAVY,STABLE,HEAVY,MICE
696.858,4.7225,-27.5621,0.0000,HEAVY,STABLE,HEAVY,MICE
699.419,-1186.8890,1.6560,0.0000,HEAVY,RECOVERING,MODERATE,MICE
701.982,918.5845,0.8746,0.0000,HEAVY,STABLE,HEAVY,MICE
704.546,299.9904,-1.2660,0.0000,HEAVY,STABLE,HEAVY,MICE
707.107,-454.7548,1.0286,0.0000,HEAVY,RECOVERING,MODERATE,MICE
709.666,114.4216,-15.7728,0.0000,HEAVY,STABLE,HEAVY,MICE
712.228,64.7107,13.0135,0.0000,HEAVY,STABLE,HEAVY,MICE
714.787,373.9100,-0.8650,0.0000,HEAVY,STABLE,HEAVY,MICE
717.346,-2458.9110,0.9463,0.0000,HEAVY,RECOVERING,MODERATE,MICE
719.905,480.6829,0.6634,0.0000,HEAVY,STABLE,HEAVY,MICE
722.467,1068.7723,0.3066,0.0000,HEAVY,STABLE,HEAVY,MICE
725.028,714.7039,0.2597,0.0000,HEAVY,STABLE,HEAVY,MICE
727.588,-905.8441,0.5916,0.0000,HEAVY,RECOVERING,MODERATE,MICE
730.147,2202.9042,-1.6933,0.0000,HEAVY,STABLE,HEAVY,MICE
732.706,-1324.8494,-2.2375,0.0000,HEAVY,RECOVERING,MODERATE,MICE
735.269,1177.2752,2.1196,0.0000,HEAVY,STABLE,HEAVY,MICE
737.831,467.3793,1.6687,0.0000,HEAVY,STABLE,HEAVY,MICE
740.393,-813.0081,-1.4304,0.0000,HEAVY,RECOVERING,MODERATE,MICE
742.953,921.5254,4.7431,0.0000,HEAVY,STABLE,HEAVY,MICE
745.515,-664.2273,-2.2846,0.0000,HEAVY,RECOVERING,MODERATE,MICE
748.075,17.1654,0.4958,0.0000,HEAVY,STABLE,HEAVY,MICE
750.635,-1571.3368,4.2499,0.0000,HEAVY,RECOVERING,MODERATE,MICE
753.198,707.0814,-1.8334,0.0000,HEAVY,STABLE,HEAVY,MICE
755.757,803.5438,-1.9524,0.0000,HEAVY,STABLE,HEAVY,MICE
758.322,-680.4623,2.1405,0.0000,HEAVY,RECOVERING,MODERATE,MICE
760.883,-655.6728,-1.2077,0.0000,HEAVY,RECOVERING,MODERATE,MICE
763.449,902.6383,1.3480,0.0000,HEAVY,STABLE,HEAVY,MICE
766.008,435.9278,3.1276,0.0000,HEAVY,STABLE,HEAVY,MICE
768.570,-578.2926,-0.9342,0.0000,HEAVY,RECOVERING,MODERATE,MICE
771.131,-1315.2361,2.2709,0.0000,HEAVY,RECOVERING,MODERATE,MICE
773.693,327.7786,-1.2310,0.0000,HEAVY,STABLE,HEAVY,MICE
776.255,580.5379,-0.3427,0.0000,HEAVY,STABLE,HEAVY,MICE
778.818,1179.1939,-0.4606,0.0000,HEAVY,STABLE,HEAVY,MICE
781.378,-2123.3388,-2.9697,0.0000,HEAVY,RECOVERING,MODERATE,MICE
783.938,-1411.1971,-1.0759,0.0000,HEAVY,RECOVERING,MODERATE,MICE
786.501,1216.1427,-1.2168,0.0000,HEAVY,STABLE,HEAVY,MICE
789.062,-173.2966,2.0003,0.0000,HEAVY,RECOVERING,MODERATE,MICE
791.622,-352.8426,0.6275,0.0000,HEAVY,RECOVERING,MODERATE,MICE
794.185,-516.5658,0.4839,0.0000,HEAVY,RECOVERING,MODERATE,MICE
796.747,-692.8371,-4.4822,0.0000,HEAVY,RECOVERING,MODERATE,MICE
799.315,-1741.3279,5.9883,0.0000,HEAVY,RECOVERING,MODERATE,MICE
801.884,-1067.4389,4.0802,0.0000,HEAVY,RECOVERING,MODERATE,MICE
804.449,1863.0648,-0.8025,0.0000,HEAVY,STABLE,HEAVY,MICE
807.008,-284.2992,1.7055,0.0000,HEAVY,RECOVERING,MODERATE,MICE
809.573,-3568.4351,-0.8765,0.0000,HEAVY,RECOVERING,MODERATE,MICE
812.139,-219.4862,1.6646,0.0000,HEAVY,RECOVERING,MODERATE,MICE
814.699,2730.8642,0.6712,0.0000,HEAVY,STABLE,HEAVY,MICE
817.262,1381.2455,1.9273,0.0000,HEAVY,STABLE,HEAVY,MICE
819.829,-2128.9442,3.5337,0.0000,HEAVY,RECOVERING,MODERATE,MICE
822.391,2592.4289,0.6996,0.0000,HEAVY,STABLE,HEAVY,MICE
824.955,-905.4558,3.9358,0.0000,HEAVY,RECOVERING,MODERATE,MICE
827.526,-23.9268,-2.5240,0.0000,HEAVY,STABLE,HEAVY,MICE
830.092,403.0673,1.5010,0.0000,HEAVY,STABLE,HEAVY,MICE
832.656,-942.1852,-1.4420,0.0000,HEAVY,RECOVERING,MODERATE,MICE
835.216,-2122.5720,-2.4003,0.0000,HEAVY,RECOVERING,MODERATE,MICE
837.782,1622.8996,-1.3209,0.0000,HEAVY,STABLE,HEAVY,MICE
840.343,-534.1992,0.3201,0.0000,HEAVY,RECOVERING,MODERATE,MICE
842.907,-412.2679,0.6610,0.0000,HEAVY,RECOVERING,MODERATE,MICE
845.468,-187.9111,-2.5199,0.0000,HEAVY,RECOVERING,MODERATE,MICE
848.032,-238.4788,2.9688,0.0000,HEAVY,RECOVERING,MODERATE,MICE
850.596,653.9735,1.6783,0.0000,HEAVY,STABLE,HEAVY,MICE
853.160,-901.1082,-3.9927,0.0000,HEAVY,RECOVERING,MODERATE,MICE
855.721,864.0673,0.1871,0.0000,HEAVY,STABLE,HEAVY,MICE
858.284,-349.5687,-3.4408,0.0000,HEAVY,RECOVERING,MODERATE,MICE
860.842,273.3078,-2.8199,0.0000,HEAVY,STABLE,HEAVY,MICE
863.410,252.5610,1.0874,0.0000,HEAVY,STABLE,HEAVY,MICE
865.973,-330.8321,-1.7358,0.0000,HEAVY,RECOVERING,MODERATE,MICE
868.531,487.9037,4.3228,0.0000,HEAVY,STABLE,HEAVY,MICE
871.097,-1128.2032,-2.7413,0.0000,HEAVY,RECOVERING,MODERATE,MICE
873.658,-1633.7709,1.0060,0.0000,HEAVY,RECOVERING,MODERATE,MICE
876.220,-340.5760,-0.2008,0.0000,HEAVY,RECOVERING,MODERATE,MICE
880.203,132.4828,-0.9511,0.0000,HEAVY,STABLE,HEAVY,MICE
882.764,2495.7584,-0.1444,0.0000,HEAVY,STABLE,HEAVY,MICE
885.327,-4.0216,1.0994,0.0000,HEAVY,STABLE,HEAVY,MICE
887.887,1072.8487,-0.8878,0.0000,HEAVY,STABLE,HEAVY,MICE
890.451,127.3229,3.1937,0.0000,HEAVY,STABLE,HEAVY,MICE
893.012,-1974.7435,0.0489,0.0000,HEAVY,RECOVERING,MODERATE,MICE
895.573,1425.0959,-0.8976,0.0000,HEAVY,STABLE,HEAVY,MICE
898.116,-16140.7691,-69.4394,0.0000,NORMAL,STABLE,NORMAL,MICE
900.655,-2371.7121,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
903.195,0.0000,0.0000,0.0000,NORMAL,STABLE,NORMAL,MICE
